customer_id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,num_complaints_12_mon,days_since_last_complaint,churn_flag
CC_003492,46.0,F,,Unknown,Less than $40K,Blue,47.0,2.0,3.0,3.0,34516.0,0.0,34516.0,0.676,16267.45,72.0,0.688,0.028,1.0,215.0,0
CC_003493,42.0,F,High School,Married,Unknown,Blue,21.0,2.0,4.0,4.0,7355.14,1842.0,5513.14,0.435,2024.83,36.0,0.727,0.083,,167.0,1
CC_003494,48.0,M,Graduate,Single,Less than $40K,Blue,18.0,1.0,3.0,5.0,5741.31,780.0,4961.31,0.468,6720.86,17.0,0.969,0.245,1.0,88.0,1
CC_003495,46.0,F,Unknown,Married,$80K - $120K,Blue,40.0,5.0,1.0,1.0,15409.9,653.0,14756.9,0.487,6215.91,36.0,0.734,0.287,1.0,327.0,0
CC_003496,42.0,F,College,Single,Less than $40K,Blue,44.0,4.0,3.0,0.0,1438.0,779.0,659.0,,6887.39,42.0,0.762,0.227,0.0,,0
CC_003497,33.0,F,High School,Married,$40K - $60K,Blue,24.0,4.0,4.0,4.0,6646.28,1801.0,4845.28,0.758,2877.6,27.0,0.387,0.256,4.0,238.0,1
CC_003498,51.0,F,High School,Single,$40K - $60K,Blue,53.0,2.0,2.0,,4912.98,0.0,4912.98,0.89,3037.56,37.0,0.425,0.38,2.0,85.0,1
CC_003499,46.0,M,High School,Married,$40K - $60K,Blue,38.0,4.0,2.0,1.0,4556.24,0.0,4556.24,0.589,6749.31,76.0,0.977,0.358,2.0,85.0,0
CC_003500,38.0,F,,Single,$40K - $60K,Blue,46.0,5.0,1.0,1.0,3209.75,347.0,2862.75,0.777,1721.61,36.0,0.653,0.766,0.0,,0
CC_003501,38.0,F,Post-Graduate,Single,Less than $40K,Blue,41.0,6.0,1.0,3.0,26537.99,2517.0,24020.99,0.653,4243.22,47.0,0.848,0.118,0.0,,0
CC_003502,31.0,F,Uneducated,Single,$40K - $60K,Blue,36.0,3.0,5.0,2.0,2666.36,2223.0,443.36,0.598,7175.61,68.0,0.904,0.427,0.0,,0
CC_003503,31.0,F,Unknown,Married,$40K - $60K,Blue,40.0,1.0,2.0,4.0,6009.64,105.0,5904.64,0.872,2418.88,63.0,0.846,0.204,2.0,28.0,1
CC_003504,61.0,M,Graduate,Married,Less than $40K,Blue,33.0,2.0,2.0,2.0,7104.0,1412.0,5692.0,0.813,6147.81,61.0,0.607,0.376,0.0,,0
CC_003505,52.0,M,Graduate,Single,Unknown,Blue,26.0,4.0,4.0,3.0,11903.66,1752.0,10151.66,0.566,8000.0,41.0,0.553,0.228,1.0,300.0,1
CC_003506,33.0,M,College,Married,$120K +,Blue,49.0,6.0,1.0,0.0,11758.35,0.0,11758.35,0.571,3336.82,78.0,0.824,0.43,2.0,145.0,0
CC_003507,55.0,F,Graduate,Unknown,$120K +,Blue,37.0,3.0,2.0,2.0,2443.4,863.0,1580.4,0.835,1774.56,33.0,0.388,0.1,4.0,260.0,1
CC_003508,43.0,M,,Single,$60K - $80K,Blue,47.0,3.0,1.0,4.0,7384.17,1063.0,6321.17,0.659,1043.81,,0.874,0.693,1.0,62.0,0
CC_003509,,F,High School,Divorced,Less than $40K,Blue,56.0,3.0,4.0,0.0,7814.29,2204.0,5610.29,0.759,2651.27,65.0,0.734,0.499,2.0,345.0,0
CC_003510,56.0,M,High School,Married,$60K - $80K,Blue,41.0,2.0,1.0,1.0,13178.02,,11691.02,1.2,8343.17,69.0,0.926,0.486,0.0,,0
CC_003511,48.0,M,Unknown,Single,$80K - $120K,Blue,45.0,4.0,4.0,4.0,12257.12,1232.0,11025.12,0.547,4983.26,70.0,0.536,0.123,3.0,104.0,0
CC_003512,39.0,M,High School,Married,Less than $40K,Blue,29.0,2.0,3.0,1.0,7808.1,584.0,7224.1,1.103,,61.0,0.662,,0.0,,0
CC_003513,37.0,F,College,Married,$40K - $60K,Blue,43.0,2.0,4.0,3.0,4084.14,1029.0,3055.14,0.559,1940.03,41.0,0.589,0.1,0.0,,1
CC_003514,39.0,F,College,Married,$40K - $60K,Blue,33.0,1.0,1.0,2.0,13959.79,0.0,13959.79,0.67,17494.69,97.0,0.463,0.43,0.0,,0
CC_003515,38.0,F,Uneducated,Single,Less than $40K,Blue,31.0,3.0,5.0,4.0,5630.5,972.0,4658.5,0.531,1966.88,53.0,0.318,0.046,1.0,206.0,1
CC_003516,52.0,F,High School,Unknown,$40K - $60K,Blue,36.0,5.0,4.0,2.0,7628.5,2105.0,5523.5,0.691,1785.14,66.0,0.34,0.008,1.0,238.0,1
CC_003517,27.0,M,High School,Married,Unknown,Blue,34.0,4.0,2.0,1.0,7970.31,859.0,7111.31,0.51,8848.78,61.0,0.673,0.247,0.0,,0
CC_003518,43.0,,Graduate,Married,$80K - $120K,Blue,44.0,2.0,2.0,1.0,7063.5,2095.0,4968.5,0.602,7031.46,83.0,,0.089,1.0,165.0,0
CC_003519,30.0,F,College,Single,Less than $40K,Blue,23.0,4.0,2.0,1.0,4559.01,1410.0,3149.01,0.828,11720.2,98.0,0.773,0.239,0.0,,0
CC_003520,63.0,F,Post-Graduate,Single,$60K - $80K,Platinum,37.0,6.0,0.0,2.0,11588.52,1474.0,10114.52,0.878,11294.34,85.0,0.727,0.294,1.0,41.0,0
CC_003521,35.0,M,Graduate,Married,Less than $40K,Blue,37.0,4.0,0.0,3.0,11074.63,,8797.63,0.785,4601.07,106.0,0.657,0.537,0.0,,0
CC_003522,42.0,F,High School,Married,$60K - $80K,Blue,32.0,4.0,2.0,1.0,18546.1,1789.0,16757.1,0.863,4734.47,83.0,,0.602,0.0,,0
CC_003523,46.0,M,Graduate,Married,$120K +,Blue,40.0,6.0,3.0,1.0,5771.65,1053.0,4718.65,0.641,6841.22,69.0,0.91,0.342,0.0,,0
CC_003524,41.0,M,Post-Graduate,Married,$60K - $80K,,40.0,4.0,1.0,3.0,10450.56,0.0,10450.56,1.351,13858.13,50.0,0.721,0.442,1.0,200.0,0
CC_003525,41.0,M,Graduate,Single,$80K - $120K,Blue,32.0,5.0,,1.0,3314.85,798.0,2516.85,0.784,7294.69,64.0,0.873,0.497,3.0,131.0,0
CC_003526,47.0,F,Graduate,Married,$40K - $60K,,46.0,4.0,1.0,2.0,,1099.0,6141.75,0.379,13443.4,90.0,0.54,0.48,1.0,79.0,0
CC_003527,42.0,M,Graduate,Single,$40K - $60K,Blue,48.0,5.0,4.0,3.0,7082.22,1430.0,5652.22,0.714,7950.07,34.0,0.629,0.06,1.0,335.0,1
CC_003528,50.0,M,Uneducated,Married,$80K - $120K,Blue,51.0,4.0,2.0,0.0,22140.32,0.0,22140.32,0.702,3482.61,32.0,0.319,0.446,0.0,,0
CC_003529,53.0,M,Graduate,Married,$80K - $120K,Blue,52.0,2.0,1.0,3.0,8530.62,519.0,8011.62,0.583,2878.68,27.0,0.925,0.404,3.0,272.0,1
CC_003530,34.0,M,High School,Married,$60K - $80K,Blue,32.0,4.0,3.0,1.0,3706.95,1839.0,1867.95,0.867,7617.35,82.0,0.61,0.197,0.0,,0
CC_003531,46.0,F,Graduate,Divorced,Unknown,Blue,33.0,5.0,2.0,3.0,19637.31,842.0,18795.31,0.944,3762.79,76.0,0.725,0.424,0.0,,0
CC_003532,45.0,M,High School,Unknown,$80K - $120K,Blue,47.0,4.0,1.0,1.0,16374.72,1579.0,14795.72,0.816,8116.4,57.0,0.947,0.547,0.0,,0
CC_003533,47.0,M,Post-Graduate,Married,$80K - $120K,Blue,34.0,6.0,1.0,2.0,6123.2,573.0,5550.2,0.937,,103.0,0.615,0.642,4.0,215.0,0
CC_003534,56.0,F,Graduate,Single,$120K +,Blue,35.0,4.0,2.0,2.0,5206.38,1390.0,3816.38,0.713,3979.25,90.0,0.949,0.329,1.0,24.0,0
CC_003535,42.0,M,Graduate,Married,Less than $40K,Blue,55.0,1.0,3.0,1.0,5153.87,2517.0,2636.87,1.074,2967.73,116.0,0.597,0.154,0.0,,0
CC_003536,40.0,M,Post-Graduate,Single,$40K - $60K,Blue,22.0,1.0,3.0,1.0,7024.35,801.0,6223.35,0.907,3892.69,65.0,0.787,0.02,1.0,193.0,0
CC_003537,48.0,F,Doctorate,Married,$60K - $80K,Blue,39.0,,1.0,,30949.35,140.0,30809.35,0.597,2709.52,41.0,0.735,0.077,0.0,,0
CC_003538,27.0,F,Graduate,Divorced,$40K - $60K,Platinum,35.0,2.0,0.0,3.0,8406.61,1841.0,6565.61,0.947,2942.03,75.0,0.893,0.514,1.0,185.0,0
CC_003539,41.0,,High School,Married,$120K +,Blue,33.0,5.0,,2.0,6317.55,929.0,5388.55,0.815,1121.9,113.0,0.742,0.231,0.0,,0
CC_003540,42.0,M,Post-Graduate,Married,Less than $40K,Blue,26.0,3.0,1.0,0.0,18102.69,471.0,17631.69,0.657,1345.88,76.0,0.574,0.302,0.0,,0
CC_003541,35.0,F,Graduate,Divorced,Less than $40K,Blue,29.0,4.0,3.0,0.0,14272.32,499.0,13773.32,0.574,5644.24,85.0,1.033,0.244,1.0,58.0,0
CC_003542,53.0,F,Graduate,Divorced,$120K +,Blue,31.0,3.0,2.0,0.0,8270.59,1388.0,6882.59,0.5,17455.8,82.0,1.073,0.286,2.0,95.0,0
CC_003543,34.0,F,Unknown,Single,Less than $40K,Blue,40.0,3.0,2.0,1.0,6170.26,1213.0,4957.26,1.083,5983.03,46.0,0.544,0.681,0.0,,0
CC_003544,42.0,M,High School,Unknown,Less than $40K,,44.0,4.0,1.0,1.0,6039.87,2329.0,3710.87,0.898,5848.52,53.0,0.875,0.637,5.0,276.0,0
CC_003545,55.0,M,High School,Married,Less than $40K,Blue,30.0,3.0,0.0,2.0,2373.7,676.0,1697.7,0.003,3635.4,39.0,0.61,0.179,,174.0,1
CC_003546,56.0,F,Graduate,Single,$80K - $120K,Blue,23.0,2.0,3.0,,9936.67,2038.0,7898.67,1.138,5777.57,67.0,,0.392,1.0,228.0,0
CC_003547,43.0,F,Post-Graduate,Unknown,$60K - $80K,Blue,41.0,3.0,2.0,2.0,11137.19,1192.0,9945.19,1.263,5683.01,92.0,0.53,0.377,1.0,72.0,0
CC_003548,52.0,F,Graduate,Unknown,,Blue,42.0,,2.0,0.0,18878.21,1614.0,17264.21,0.99,2284.33,57.0,0.903,0.356,2.0,97.0,0
CC_003549,50.0,M,Graduate,Married,Less than $40K,Blue,21.0,,3.0,2.0,9096.01,1129.0,7967.01,0.906,5128.67,23.0,0.888,0.566,1.0,194.0,0
CC_003550,45.0,M,Graduate,Divorced,$120K +,Blue,44.0,4.0,2.0,3.0,28429.63,2517.0,25912.63,0.878,3644.32,55.0,0.866,0.217,2.0,245.0,0
CC_003551,34.0,F,Graduate,Single,Less than $40K,Blue,35.0,4.0,3.0,1.0,1914.33,1595.0,319.33,1.022,4793.46,63.0,0.87,0.277,0.0,,0
CC_003552,31.0,F,Post-Graduate,Married,Less than $40K,Blue,43.0,6.0,0.0,1.0,3317.43,0.0,3317.43,0.835,3809.46,99.0,0.505,0.148,0.0,,0
CC_003553,44.0,M,High School,Single,$40K - $60K,Blue,27.0,5.0,3.0,1.0,,1005.0,33511.0,0.457,3819.57,56.0,0.743,0.258,0.0,,0
CC_003554,39.0,M,Graduate,Married,Less than $40K,Blue,22.0,6.0,1.0,2.0,6910.87,1381.0,5529.87,0.747,4587.61,10.0,0.657,0.245,0.0,,0
CC_003555,52.0,M,Post-Graduate,Married,$40K - $60K,Silver,32.0,,1.0,3.0,12040.78,1163.0,,0.743,5722.94,53.0,0.89,0.648,0.0,,0
CC_003556,,F,Graduate,Single,Less than $40K,Blue,33.0,2.0,0.0,0.0,25888.25,1926.0,23962.25,0.703,2923.71,73.0,0.616,0.113,0.0,,0
CC_003557,42.0,F,High School,Married,Less than $40K,Silver,32.0,5.0,3.0,1.0,12502.03,742.0,11760.03,0.923,4404.39,26.0,1.098,0.113,4.0,158.0,0
CC_003558,33.0,F,Uneducated,Single,$120K +,Blue,32.0,3.0,0.0,2.0,19721.34,1204.0,18517.34,0.361,4879.5,84.0,0.806,0.337,1.0,60.0,0
CC_003559,48.0,F,Post-Graduate,Single,$40K - $60K,Blue,52.0,3.0,4.0,0.0,15545.76,2002.0,13543.76,0.449,5687.89,82.0,0.984,0.005,0.0,,0
CC_003560,34.0,M,High School,Married,,Blue,19.0,4.0,2.0,0.0,20855.71,0.0,20855.71,0.85,10457.37,73.0,0.526,0.182,0.0,,0
CC_003561,37.0,F,College,Married,$120K +,Blue,27.0,2.0,2.0,0.0,14093.43,324.0,13769.43,0.842,9762.58,82.0,0.667,0.084,2.0,299.0,0
CC_003562,35.0,F,High School,Single,Less than $40K,Blue,31.0,1.0,2.0,1.0,17050.76,2517.0,14533.76,0.834,9991.29,63.0,0.392,0.284,3.0,279.0,0
CC_003563,42.0,F,Graduate,Single,$40K - $60K,Blue,36.0,3.0,1.0,0.0,5973.57,859.0,5114.57,0.738,8148.25,59.0,,0.313,0.0,,0
CC_003564,54.0,F,Graduate,Married,$60K - $80K,Gold,43.0,5.0,3.0,1.0,14436.46,1952.0,12484.46,0.879,18484.0,60.0,0.935,0.215,0.0,,0
CC_003565,43.0,M,Post-Graduate,Single,$80K - $120K,Blue,44.0,1.0,4.0,2.0,9197.42,2164.0,7033.42,0.748,5712.6,66.0,0.805,0.258,0.0,,0
CC_003566,40.0,F,College,Married,$120K +,Blue,46.0,2.0,1.0,2.0,8860.9,32.0,8828.9,0.953,2836.95,113.0,1.016,0.093,1.0,305.0,0
CC_003567,30.0,F,Graduate,Unknown,$60K - $80K,Blue,40.0,5.0,3.0,1.0,2479.23,425.0,2054.23,0.286,15471.21,57.0,0.951,0.504,0.0,,0
CC_003568,48.0,F,Graduate,Single,Less than $40K,Blue,18.0,3.0,3.0,0.0,6780.16,1208.0,5572.16,0.817,5728.28,88.0,0.99,0.097,0.0,,0
CC_003569,36.0,M,High School,Married,$40K - $60K,Blue,19.0,6.0,2.0,0.0,8531.69,591.0,7940.69,0.847,14432.59,,0.644,0.218,0.0,,0
CC_003570,65.0,F,Uneducated,Single,$120K +,Blue,46.0,2.0,3.0,2.0,4730.88,1015.0,,0.957,2555.96,45.0,0.517,0.117,0.0,,1
CC_003571,40.0,M,Doctorate,Married,$80K - $120K,Blue,46.0,5.0,2.0,3.0,7597.64,1674.0,5923.64,0.423,13451.73,71.0,0.606,0.288,2.0,1.0,0
CC_003572,51.0,M,Graduate,Married,$120K +,Blue,42.0,3.0,1.0,0.0,11912.52,1384.0,,0.807,18484.0,10.0,0.456,0.109,0.0,,0
CC_003573,42.0,M,Graduate,Unknown,$60K - $80K,Blue,27.0,2.0,2.0,0.0,28547.31,,27392.31,0.597,2208.68,75.0,0.588,0.47,2.0,306.0,0
CC_003574,49.0,F,Uneducated,Married,Less than $40K,,37.0,4.0,3.0,5.0,4895.26,0.0,4895.26,0.483,7821.18,23.0,0.581,0.19,1.0,172.0,1
CC_003575,60.0,M,,Married,,Blue,43.0,2.0,,4.0,2678.58,924.0,1754.58,0.667,3687.38,36.0,0.474,0.149,2.0,82.0,1
CC_003576,62.0,M,Graduate,Married,Unknown,Blue,25.0,5.0,2.0,1.0,19201.8,,16830.8,0.883,9345.63,77.0,0.884,0.39,,82.0,0
CC_003577,51.0,F,Post-Graduate,Single,Less than $40K,Blue,38.0,5.0,1.0,1.0,34516.0,1442.0,33074.0,0.982,5643.31,94.0,1.165,0.459,0.0,,0
CC_003578,43.0,F,Unknown,,Less than $40K,Blue,56.0,1.0,2.0,2.0,1941.08,410.0,1531.08,1.239,5830.61,73.0,0.767,0.555,1.0,206.0,0
CC_003579,44.0,F,Unknown,Married,$40K - $60K,Blue,31.0,5.0,0.0,1.0,8649.08,1042.0,7607.08,0.908,3281.23,93.0,0.914,0.214,0.0,,0
CC_003580,39.0,,Post-Graduate,Single,$80K - $120K,Blue,48.0,4.0,3.0,1.0,15703.1,1809.0,13894.1,1.1,,115.0,1.078,0.189,2.0,34.0,0
CC_003581,35.0,,Uneducated,,$40K - $60K,Blue,27.0,4.0,2.0,0.0,18618.25,2188.0,16430.25,0.709,10989.91,71.0,0.915,0.312,0.0,,0
CC_003582,39.0,M,Doctorate,Married,Less than $40K,Blue,20.0,4.0,1.0,1.0,34516.0,2159.0,32357.0,0.496,7841.79,77.0,0.819,0.365,0.0,,0
CC_003583,37.0,M,Uneducated,Single,$40K - $60K,Blue,45.0,3.0,2.0,4.0,5669.89,1041.0,4628.89,0.536,2299.24,79.0,0.612,0.22,2.0,133.0,0
CC_003584,39.0,M,Post-Graduate,Married,Less than $40K,Blue,19.0,4.0,6.0,1.0,1980.97,1354.0,626.97,0.313,3380.54,48.0,0.299,0.091,3.0,3.0,1
CC_003585,34.0,F,High School,Married,Less than $40K,Blue,48.0,3.0,0.0,3.0,2582.66,1667.0,915.66,0.952,4851.74,58.0,0.954,0.214,1.0,318.0,0
CC_003586,55.0,M,Graduate,Married,$60K - $80K,Blue,50.0,,4.0,2.0,10525.35,2514.0,8011.35,1.246,4995.99,94.0,0.8,0.293,0.0,,0
CC_003587,50.0,M,Uneducated,Single,$120K +,Silver,33.0,2.0,2.0,0.0,14299.31,520.0,13779.31,0.698,2022.72,94.0,0.658,0.127,1.0,278.0,0
CC_003588,44.0,M,Post-Graduate,Unknown,$60K - $80K,Silver,49.0,5.0,3.0,2.0,34516.0,1613.0,32903.0,,3733.65,79.0,0.515,0.017,1.0,24.0,0
CC_003589,44.0,F,High School,Single,$60K - $80K,Blue,27.0,3.0,3.0,1.0,34516.0,736.0,33780.0,0.81,5761.0,102.0,0.738,0.355,1.0,17.0,0
CC_003590,38.0,F,College,Married,$60K - $80K,Blue,27.0,3.0,0.0,0.0,31952.84,2251.0,29701.84,0.768,5721.61,94.0,0.613,0.511,2.0,312.0,0
CC_003591,46.0,F,Post-Graduate,Married,$60K - $80K,Blue,30.0,3.0,4.0,3.0,21728.75,880.0,20848.75,0.983,4506.23,35.0,0.623,0.126,2.0,87.0,1
CC_003592,53.0,M,Graduate,Single,Less than $40K,Blue,20.0,2.0,2.0,0.0,13361.14,1414.0,11947.14,0.97,3759.54,73.0,0.531,0.13,0.0,,0
CC_003593,37.0,M,Uneducated,Single,$40K - $60K,Gold,,3.0,0.0,2.0,12969.79,445.0,12524.79,0.702,5666.94,89.0,1.016,0.381,0.0,,0
CC_003594,30.0,M,College,Single,Less than $40K,Blue,48.0,3.0,4.0,3.0,13804.29,814.0,12990.29,0.86,2973.11,94.0,0.608,0.275,0.0,,0
CC_003595,50.0,,Uneducated,Single,Unknown,Blue,49.0,3.0,2.0,,9181.82,,6664.82,0.9,6805.76,21.0,0.841,0.211,0.0,,0
CC_003596,46.0,M,Graduate,Single,$80K - $120K,Silver,31.0,2.0,1.0,1.0,23477.23,1753.0,21724.23,,7176.21,70.0,0.64,0.044,0.0,,0
CC_003597,33.0,M,Unknown,Married,$60K - $80K,Blue,46.0,6.0,1.0,2.0,7146.09,1368.0,5778.09,0.752,3217.62,97.0,0.681,0.053,1.0,358.0,0
CC_003598,37.0,F,Graduate,Married,Unknown,Blue,24.0,2.0,2.0,2.0,12364.57,2434.0,9930.57,0.816,8878.38,93.0,0.342,0.362,2.0,144.0,0
CC_003599,36.0,M,,Married,$120K +,,29.0,5.0,0.0,1.0,30382.37,2517.0,27865.37,0.667,3339.74,42.0,0.867,0.061,1.0,49.0,0
CC_003600,37.0,M,College,Single,Unknown,Blue,38.0,4.0,1.0,0.0,34516.0,1164.0,33352.0,0.849,5908.59,54.0,0.617,0.324,,77.0,0
CC_003601,41.0,M,Unknown,Divorced,Less than $40K,,39.0,4.0,4.0,1.0,4895.54,512.0,4383.54,0.902,8571.34,81.0,0.85,0.095,1.0,239.0,0
CC_003602,41.0,M,High School,Single,$80K - $120K,Blue,25.0,2.0,2.0,2.0,31672.26,1062.0,30610.26,0.581,5099.6,70.0,0.697,0.433,1.0,315.0,0
CC_003603,38.0,F,Graduate,Married,$60K - $80K,Blue,54.0,3.0,2.0,2.0,13664.18,875.0,12789.18,0.652,3790.24,68.0,0.698,0.593,0.0,,0
CC_003604,37.0,F,College,,$80K - $120K,Blue,17.0,5.0,1.0,0.0,25208.92,1291.0,23917.92,0.771,5241.42,73.0,0.329,0.067,0.0,,0
CC_003605,41.0,M,Post-Graduate,Single,Less than $40K,Blue,36.0,4.0,1.0,1.0,34516.0,1445.0,33071.0,0.705,8041.94,68.0,1.143,0.179,0.0,,0
CC_003606,45.0,M,Post-Graduate,Married,$80K - $120K,Blue,37.0,4.0,2.0,0.0,7275.54,2517.0,4758.54,0.633,6558.07,66.0,0.607,0.905,0.0,,0
CC_003607,41.0,F,College,Married,$40K - $60K,Blue,18.0,4.0,3.0,2.0,8942.74,265.0,8677.74,0.824,3970.1,84.0,1.001,0.235,1.0,353.0,0
CC_003608,54.0,F,Graduate,Married,$80K - $120K,Blue,49.0,4.0,,2.0,10073.14,22.0,10051.14,0.915,4095.11,88.0,1.07,0.054,0.0,,0
CC_003609,48.0,M,Graduate,Married,$80K - $120K,Blue,47.0,1.0,3.0,,5738.52,207.0,5531.52,0.71,8000.0,61.0,1.035,0.275,,23.0,1
CC_003610,61.0,F,High School,Unknown,Less than $40K,Blue,14.0,2.0,4.0,4.0,5969.57,1200.0,4769.57,0.478,1244.05,52.0,0.412,0.101,3.0,41.0,1
CC_003611,48.0,,High School,Married,Less than $40K,Blue,39.0,3.0,3.0,1.0,7036.04,0.0,7036.04,1.003,6460.09,61.0,0.761,0.034,0.0,,0
CC_003612,49.0,F,Graduate,Married,$80K - $120K,Blue,21.0,5.0,2.0,1.0,34516.0,6.0,34510.0,0.586,4642.37,74.0,0.751,0.141,4.0,157.0,0
CC_003613,,F,High School,Single,$60K - $80K,Blue,25.0,4.0,2.0,2.0,2198.8,,0.0,1.045,4243.68,68.0,0.489,0.705,0.0,,0
CC_003614,30.0,F,Post-Graduate,Single,$60K - $80K,Blue,51.0,4.0,1.0,2.0,31316.16,0.0,,0.928,2333.6,43.0,0.556,0.362,0.0,,0
CC_003615,44.0,F,Uneducated,Married,$80K - $120K,Blue,35.0,5.0,,0.0,15447.16,0.0,15447.16,0.625,18484.0,84.0,0.936,0.575,1.0,140.0,0
CC_003616,43.0,M,Uneducated,Single,$120K +,Blue,13.0,4.0,,3.0,8330.23,440.0,7890.23,0.608,4328.6,95.0,0.677,0.177,1.0,128.0,0
CC_003617,33.0,F,College,Married,Less than $40K,Blue,32.0,5.0,1.0,0.0,6040.4,1559.0,4481.4,0.823,3510.47,89.0,0.869,0.453,0.0,,0
CC_003618,30.0,F,High School,Single,$60K - $80K,Blue,35.0,4.0,2.0,1.0,20468.59,738.0,19730.59,0.728,11502.86,78.0,0.796,0.455,0.0,,0
CC_003619,43.0,F,Graduate,Divorced,$80K - $120K,Silver,38.0,4.0,2.0,0.0,18198.83,892.0,17306.83,0.69,3970.37,42.0,0.805,0.232,2.0,117.0,0
CC_003620,41.0,,College,Unknown,$120K +,Blue,16.0,5.0,2.0,4.0,25806.95,683.0,25123.95,1.192,6252.73,86.0,0.665,0.354,0.0,,0
CC_003621,40.0,F,Graduate,Married,Less than $40K,Blue,35.0,2.0,1.0,1.0,32813.38,8.0,32805.38,1.003,4832.28,109.0,0.95,0.545,2.0,307.0,0
CC_003622,43.0,F,Unknown,Divorced,Less than $40K,Blue,27.0,4.0,2.0,4.0,18199.27,368.0,17831.27,0.705,4409.17,70.0,0.708,0.726,1.0,305.0,0
CC_003623,34.0,M,Post-Graduate,Unknown,Less than $40K,Blue,38.0,1.0,1.0,2.0,18047.28,464.0,17583.28,0.877,7075.94,75.0,0.664,0.239,0.0,,0
CC_003624,32.0,M,High School,Unknown,Unknown,Blue,48.0,1.0,3.0,3.0,6878.35,0.0,6878.35,0.746,1746.22,31.0,0.295,0.491,4.0,251.0,1
CC_003625,48.0,M,Unknown,Married,$40K - $60K,Silver,39.0,4.0,2.0,1.0,9803.62,191.0,9612.62,0.95,2882.96,74.0,0.599,0.065,1.0,83.0,0
CC_003626,40.0,F,College,Married,$40K - $60K,Blue,50.0,3.0,2.0,3.0,20621.85,2118.0,18503.85,0.786,4516.07,69.0,0.895,0.406,0.0,,0
CC_003627,28.0,F,Graduate,Single,Less than $40K,Blue,56.0,3.0,2.0,1.0,27799.95,1815.0,25984.95,1.081,7785.59,73.0,0.482,0.217,0.0,,0
CC_003628,41.0,F,College,Married,,Blue,,3.0,3.0,1.0,30658.16,278.0,30380.16,0.381,2835.84,33.0,0.485,0.101,2.0,264.0,1
CC_003629,34.0,M,High School,Married,$60K - $80K,Blue,32.0,3.0,1.0,1.0,3944.3,,2397.3,0.809,4665.52,91.0,0.836,0.153,0.0,,0
CC_003630,46.0,F,Doctorate,Married,$60K - $80K,Blue,43.0,4.0,1.0,0.0,32364.86,1249.0,31115.86,0.906,17152.0,30.0,1.1,0.488,1.0,339.0,0
CC_003631,,F,High School,Single,$60K - $80K,Blue,34.0,4.0,1.0,0.0,9807.18,2424.0,7383.18,0.959,11237.43,86.0,1.06,0.159,0.0,,0
CC_003632,29.0,M,Graduate,Divorced,Less than $40K,Blue,13.0,2.0,3.0,1.0,2096.14,464.0,1632.14,0.813,8011.31,76.0,0.816,0.075,2.0,325.0,0
CC_003633,50.0,M,High School,Married,Less than $40K,Blue,,5.0,0.0,,7842.9,1788.0,6054.9,0.774,18484.0,57.0,0.729,0.429,0.0,,0
CC_003634,33.0,M,Post-Graduate,Single,$80K - $120K,Blue,48.0,4.0,1.0,1.0,23512.81,1916.0,21596.81,0.916,5435.53,101.0,0.592,0.332,0.0,,0
CC_003635,58.0,F,Post-Graduate,Married,Less than $40K,Blue,22.0,4.0,3.0,1.0,3581.71,0.0,3581.71,0.856,7517.81,86.0,0.535,0.154,1.0,323.0,0
CC_003636,43.0,,High School,Divorced,$120K +,Blue,38.0,2.0,1.0,1.0,10433.97,2378.0,,1.096,6262.79,46.0,0.604,0.214,0.0,,0
CC_003637,41.0,M,Graduate,Unknown,Less than $40K,Blue,32.0,2.0,4.0,2.0,7235.56,1178.0,6057.56,0.555,4535.75,60.0,0.602,0.13,4.0,4.0,1
CC_003638,33.0,,Graduate,Married,Less than $40K,Blue,44.0,6.0,3.0,1.0,9219.42,1622.0,7597.42,1.15,6172.05,96.0,0.658,0.057,0.0,,0
CC_003639,47.0,F,Graduate,Single,$40K - $60K,Blue,38.0,3.0,0.0,2.0,6701.27,1001.0,5700.27,0.608,1723.67,57.0,0.972,0.485,2.0,314.0,0
CC_003640,40.0,M,,Single,Unknown,Blue,30.0,3.0,2.0,1.0,14208.21,1027.0,13181.21,0.735,3224.74,77.0,0.752,0.296,0.0,,0
CC_003641,43.0,M,Graduate,Single,Less than $40K,Blue,31.0,3.0,3.0,0.0,7950.23,475.0,7475.23,0.716,6208.07,71.0,0.657,0.29,0.0,,0
CC_003642,56.0,M,Uneducated,Single,$60K - $80K,Blue,37.0,1.0,5.0,3.0,4608.61,2090.0,2518.61,0.891,2782.89,55.0,0.46,0.298,1.0,269.0,1
CC_003643,37.0,M,Graduate,Married,$60K - $80K,Blue,46.0,5.0,1.0,2.0,7079.53,1604.0,5475.53,0.758,936.81,66.0,0.564,0.152,2.0,102.0,0
CC_003644,44.0,M,Graduate,Married,Less than $40K,Blue,28.0,6.0,1.0,1.0,,2475.0,20771.53,0.516,5878.59,64.0,0.484,0.366,0.0,,0
CC_003645,56.0,F,College,Single,Less than $40K,Blue,41.0,6.0,2.0,2.0,29934.73,104.0,29830.73,1.041,2608.74,85.0,0.586,0.522,0.0,,0
